time,poselinear_left_x,poselinear_left_y,poselinear_left_z,poseangle_left_x,poseangle_left_y,poseangle_left_z,poseangle_left_w,poselinear_right_x,poselinear_right_y,poselinear_right_z,poseangle_right_x,poseangle_right_y,poseangle_right_z,poseangle_right_w,twistlinear_left_x,twistlinear_left_y,twistlinear_left_z,twistangular_left_x,twistangular_left_y,twistangular_left_z,twistlinear_right_x,twistlinear_right_y,twistlinear_right_z,twistangular_right_x,twistangular_right_y,twistangular_right_z,wrenchforce_left_x,wrenchforce_left_y,wrenchforce_left_z,wrenchtorque_left_x,wrenchtorque_left_y,wrenchtorque_left_z,wrenchforce_right_x,wrenchforce_right_y,wrenchforce_right_z,wrenchtorque_right_x,wrenchtorque_right_y,wrenchtorque_right_z
0.3002,0.4737,0.0514,0.2736,0.3749,0.8385,-0.3895,-0.0682,0.4743,-0.0550,0.2722,-0.3701,0.8415,0.3876,-0.0687
0.3102,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4743,-0.0550,0.2722,-0.3701,0.8415,0.3877,-0.0687
0.3202,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4742,-0.0550,0.2722,-0.3701,0.8415,0.3877,-0.0688
0.3302,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4742,-0.0550,0.2722,-0.3701,0.8415,0.3877,-0.0688
0.3402,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4742,-0.0550,0.2722,-0.3701,0.8415,0.3877,-0.0688
0.3502,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4742,-0.0550,0.2723,-0.3701,0.8415,0.3877,-0.0688
0.3602,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4742,-0.0550,0.2723,-0.3701,0.8415,0.3877,-0.0688
0.3702,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4742,-0.0550,0.2723,-0.3701,0.8414,0.3877,-0.0688
0.3802,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3895,-0.0682,0.4742,-0.0550,0.2723,-0.3701,0.8414,0.3877,-0.0688
0.3903,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2723,-0.3701,0.8414,0.3877,-0.0688
0.4003,0.4737,0.0514,0.2737,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2723,-0.3701,0.8414,0.3877,-0.0688
0.4103,0.4737,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2723,-0.3701,0.8414,0.3878,-0.0688
0.4203,0.4737,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2724,-0.3701,0.8414,0.3878,-0.0688
0.4303,0.4737,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2724,-0.3701,0.8414,0.3878,-0.0688
0.4403,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2724,-0.3701,0.8414,0.3878,-0.0688
0.4503,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2724,-0.3701,0.8414,0.3878,-0.0688
0.4603,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4742,-0.0549,0.2724,-0.3701,0.8414,0.3878,-0.0688
0.4703,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4741,-0.0549,0.2724,-0.3701,0.8414,0.3878,-0.0688
0.4803,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4741,-0.0549,0.2724,-0.3701,0.8414,0.3878,-0.0689
0.4903,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0682,0.4741,-0.0549,0.2725,-0.3701,0.8414,0.3879,-0.0689
0.5003,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0683,0.4741,-0.0549,0.2725,-0.3702,0.8413,0.3879,-0.0689
0.5103,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0683,0.4741,-0.0549,0.2725,-0.3702,0.8413,0.3879,-0.0689
0.5203,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0683,0.4741,-0.0549,0.2725,-0.3702,0.8413,0.3879,-0.0689
0.5303,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0683,0.4741,-0.0549,0.2725,-0.3702,0.8413,0.3879,-0.0689
0.5403,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3896,-0.0683,0.4741,-0.0549,0.2725,-0.3702,0.8413,0.3879,-0.0689
0.5504,0.4736,0.0514,0.2738,0.3749,0.8385,-0.3897,-0.0683,0.4741,-0.0549,0.2725,-0.3702,0.8413,0.3879,-0.0689
0.5604,0.4736,0.0514,0.2738,0.3749,0.8384,-0.3897,-0.0683,0.4741,-0.0549,0.2726,-0.3702,0.8413,0.3880,-0.0689
0.5704,0.4736,0.0514,0.2738,0.3749,0.8384,-0.3897,-0.0683,0.4740,-0.0549,0.2726,-0.3702,0.8413,0.3880,-0.0690
0.5804,0.4736,0.0514,0.2739,0.3749,0.8384,-0.3897,-0.0683,0.4740,-0.0549,0.2726,-0.3702,0.8413,0.3880,-0.0690
0.5904,0.4736,0.0513,0.2739,0.3749,0.8384,-0.3897,-0.0683,0.4740,-0.0549,0.2726,-0.3702,0.8413,0.3880,-0.0690
0.6004,0.4736,0.0513,0.2739,0.3749,0.8384,-0.3897,-0.0683,0.4740,-0.0549,0.2726,-0.3702,0.8412,0.3880,-0.0690
0.6104,0.4736,0.0513,0.2739,0.3749,0.8384,-0.3897,-0.0683,0.4740,-0.0549,0.2726,-0.3702,0.8412,0.3880,-0.0690
0.6204,0.4736,0.0513,0.2739,0.3749,0.8384,-0.3897,-0.0683,0.4740,-0.0549,0.2727,-0.3703,0.8412,0.3880,-0.0690
0.6304,0.4736,0.0513,0.2739,0.3749,0.8384,-0.3897,-0.0683,0.4740,-0.0549,0.2727,-0.3703,0.8412,0.3880,-0.0690
0.6404,0.4735,0.0513,0.2739,0.3750,0.8384,-0.3897,-0.0684,0.4739,-0.0549,0.2727,-0.3703,0.8412,0.3881,-0.0691
0.6504,0.4735,0.0513,0.2739,0.3750,0.8384,-0.3897,-0.0684,0.4739,-0.0549,0.2727,-0.3703,0.8412,0.3881,-0.0691
0.6604,0.4735,0.0513,0.2739,0.3750,0.8384,-0.3897,-0.0684,0.4739,-0.0549,0.2727,-0.3703,0.8412,0.3881,-0.0691
0.6704,0.4735,0.0513,0.2739,0.3750,0.8384,-0.3898,-0.0684,0.4739,-0.0549,0.2727,-0.3703,0.8412,0.3881,-0.0691
0.6804,0.4735,0.0513,0.2739,0.3750,0.8384,-0.3898,-0.0684,0.4739,-0.0549,0.2728,-0.3703,0.8411,0.3881,-0.0691
0.6904,0.4735,0.0513,0.2739,0.3750,0.8384,-0.3898,-0.0684,0.4739,-0.0549,0.2728,-0.3704,0.8411,0.3881,-0.0691
0.7004,0.4735,0.0513,0.2739,0.3750,0.8383,-0.3898,-0.0685,0.4738,-0.0549,0.2728,-0.3704,0.8411,0.3881,-0.0692
0.7105,0.4735,0.0513,0.2739,0.3750,0.8383,-0.3898,-0.0685,0.4738,-0.0549,0.2728,-0.3704,0.8411,0.3881,-0.0692
0.7205,0.4735,0.0513,0.2739,0.3750,0.8383,-0.3898,-0.0685,0.4738,-0.0549,0.2728,-0.3704,0.8411,0.3881,-0.0692
